id,status,ip,exposure_date,clinical_date,notification_date,removal_date,recovery_date,vacc_date,region,county,cluster,xcoord,ycoord,area,type,total
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5990744831388,-32.26836518195746,93.76996630784814,farm,17
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.51656743391578,-32.246006676489415,131.65363982653673,farm,26
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.54142844513584,-32.13238813026611,682.1357383438867,farm,123
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.79549448601028,-32.119357000979235,40.47494464723478,farm,8
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.07836150902983,-31.76752009347625,99.03860196564911,farm,18
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.25640821563954,-32.276306915660925,8.873046516127529,farm,5
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.75918081664048,-31.666464709805332,148.38112710013428,farm,27
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.42522124887896,-32.00401089775105,107.14518730834965,farm,21
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5825967369297,-32.25969768115975,17.75196845053812,farm,5
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.33053699766833,-32.247686959523975,34.45387841246428,farm,4
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.25587955743217,-31.65609966174857,21.003890470841082,farm,4
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.38184542308272,-31.918734326243154,92.17795581547045,farm,17
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3768063156864,-32.23329969097965,276.76245498708397,farm,50
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32912231261793,-31.714680961241672,47.25029456689795,farm,8
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.40603137963834,-32.263389148274314,141.92075114943646,abbattoir,207
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.58565153717942,-32.41880755001719,387.57973930749034,farm,78
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.95089260774353,-32.01545485040428,4281.1379603442965,farm,858
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.40012519212308,-32.035927934285624,115.17119743203456,farm,21
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.26790850887664,-32.084873998657145,356.607690822429,farm,72
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3107645598305,-32.11178367546164,137.63581775413937,farm,25
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1034315873041,-32.15796238269674,113.43860520108768,farm,20
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4984959303529,-32.19519835732517,59.45685805969233,farm,10
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.78217922469253,-31.857024854142573,91.45834046191575,farm,16
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.56144134983603,-31.618787815301474,80.56725401788557,farm,18
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4071689809051,-31.73949330720971,338.19550676038557,farm,55
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.03142632274472,-32.024079414897514,81.6905650081717,farm,16
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4401397090001,-31.68801284555652,293.54255322621077,farm,58
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.38983686866902,-32.01267308345524,86.6645878989937,farm,17
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.19572031396876,-31.682168655652866,786.1048390350918,farm,157
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.16665015338768,-32.18401650114917,48.792094770054675,farm,8
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.61645529190875,-32.14526232573233,97.55004216871974,farm,18
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.60754480143464,-32.26561270152427,3.04129499010565,farm,4
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32251643671188,-32.56865590766874,50.22896652544875,farm,10
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.33403932745892,-31.777282810117896,148.00649505991382,farm,29
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.29107213903387,-31.709659076304476,114.21644450151675,farm,19
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.62830327806103,-31.942188253400527,273.7766311974931,farm,49
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.901208850432,-32.108900182061035,215.2288485240671,farm,39
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5189696752459,-32.153207144711914,61.047176237362414,farm,12
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.10896077018086,-32.41085787712653,189.07581481087848,farm,34
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.17766871397913,-32.15850148786541,71.59289468326634,farm,13
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.98489216543052,-31.96254620132791,616.4956160192537,feedlot,245
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.29756877341572,-31.65061304625314,131.4822085260038,farm,24
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.26335612696954,-32.240080611448164,24.3550300927059,farm,4
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4392269552668,-32.23620802475586,210.63944349463955,farm,35
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.29436583998518,-32.04534727091887,61.71774838146473,farm,21
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.49703842571282,-31.84909792636404,184.54837422525188,farm,33
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.55952474846214,-32.21757587566751,65.34920597497369,farm,12
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3404485129452,-32.10432115694391,252.6316201777215,farm,50
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.48999392340806,-31.77031505936098,1545.858874080957,farm,309
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32133202311326,-32.378888146848816,33.713087278414626,trader,68
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.8852093140962,-31.83818711303904,94.2394584206169,farm,18
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.262662481775,-31.6532044026713,3.170181988775382,farm,5
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.40837056817983,-31.709265332427318,204.28496322006683,farm,40
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.44697352029462,-32.268299050831885,63.374216449561345,farm,12
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.25119023572086,-32.22463074760712,13.533138907146515,farm,7
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.569634565468,-31.613510239979163,31.463841620248058,farm,6
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.36664083845008,-32.110293883782546,340.82134276556746,farm,68
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.43188981985884,-32.501549517038015,89.50949164497345,farm,17
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.70501851183275,-32.39132832464695,5810.329460345335,farm,1162
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.57016446527268,-32.338513618129575,392.18684598121035,farm,78
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2932411364934,-31.70165909422981,147.28467016962026,farm,27
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.02394065572207,-32.56904242092581,89.8980414904746,farm,27
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.27709280258557,-32.18203190227946,31.72950510020154,farm,6
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.38375477175086,-31.756987865641538,437.85482600472085,farm,79
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.34472117556507,-31.756513080685558,34.847022046079,farm,6
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5919640741117,-32.48759117925218,363.40733489088205,farm,72
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.93435646400354,-31.852069708670133,123.29667873363508,farm,24
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.69647054161064,-31.64803665852463,58.67254586676082,farm,12
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.27028716098312,-32.28953062343744,22.56429342015094,farm,5
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32531298254258,-32.37728816688562,287.7847157512541,farm,49
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0241498616881,-32.04641708757968,673.3316466056867,farm,121
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3768394568114,-32.178874683955755,346.32370994370456,farm,69
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3421424613757,-32.37019802024105,54.0868501053994,farm,9
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.80600669843938,-31.647302846196048,275.029581275401,farm,50
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.87335420004726,-31.85669134513334,64.77787836870193,farm,11
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.42007717309735,-31.67799608186503,123.78377860255037,farm,38
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.20727490768468,-32.47282827501853,1802.2903125715334,farm,328
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3806875013953,-31.629936868796378,34.227211853091006,farm,5
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.60728090245394,-31.719720315084366,25.203490620630124,farm,4
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.28665544303914,-32.3398078576936,51.723198978202,farm,23
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.57241437054935,-32.26836518195746,158.08850084375229,farm,28
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.42041205784386,-32.58758316935862,248.3448047563833,farm,46
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.84007070465958,-31.84602490526015,107.2618520750273,farm,19
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.9962175752108,-31.656232551729314,21.134549997758583,farm,4
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4676271317118,-32.2501128027114,5.538950116295324,saleyard,57
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.33170100981818,-31.673376943361635,16.941927653489152,farm,6
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.33324262365903,-32.290404023942926,33.76036326474411,farm,6
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.26599523459407,-32.15428551395267,15.177202468848733,farm,5
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45573024607907,-32.17075226667126,657.738414264444,farm,118
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.06876344707695,-31.755729442105505,77.14032696772078,farm,15
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.53716921562528,-31.62830794918459,108.30898558621304,farm,21
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.98548061567607,-32.218122715092036,414.41868624339475,farm,82
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0164052845001,-31.986521418426854,333.6731829867626,farm,67
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1068782395587,-32.14906867251178,69.57172564116196,farm,12
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.86987976370182,-32.378719537160904,2233.884860827626,farm,402
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.99882976443087,-31.654961123494065,7.0670213781453946,farm,5
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7517709192981,-31.701772986795596,37.33142233503571,farm,6
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32220658941412,-31.747835017621007,116.58216154329354,farm,21
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2639582555169,-31.661796329932276,77.25823886297118,farm,13
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.96513902368076,-31.688261376851354,123.95325525525224,farm,22
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.03499681736264,-31.757822724151385,20.49634411914025,farm,8
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.54428674540137,-31.751761361510773,152.01853200460218,farm,27
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.55635453612035,-31.751761361510773,127.6374772595105,farm,25
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.37000087697118,-31.758851189447068,7.851849284020409,farm,5
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.08172485662726,-31.777875461818375,44.95249450348216,saleyard,37
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.57522971107238,-31.630778725719416,2.7803029027137898,farm,4
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.52043237641553,-32.587021828884374,1183.2178646972159,farm,236
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.23661909288637,-31.621553965006775,134.89085422020224,farm,35
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.17826036275724,-32.180661504625476,22.88170335766328,farm,4
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1543346286488,-32.1528613790066,33.07567965693769,farm,5
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.28648294409032,-31.743157114086625,234.8667178799163,farm,46
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.53179703092658,-31.875592118254495,213.14502076896107,farm,82
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.30157717461887,-31.655771027018123,128.67587636051476,farm,21
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.33411760103417,-31.83471630803752,816.3002933049197,farm,163
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.54876447560662,-32.19465215427899,81.60575927226085,farm,15
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.74199479152196,-31.72334682169647,195.9066275326207,farm,40
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.59235400754545,-31.770043032575284,283.66012253910765,farm,51
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.31281576439812,-31.973192206057572,322.836144245015,farm,67
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.2509635644987,-32.14317494966585,62.64586015179263,farm,11
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2680721623127,-32.28953062343744,20.86447645660874,farm,5
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.37227876912266,-31.6631687493207,142.72398911636478,farm,29
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.01658867338244,-31.764456394882806,327.5426168892712,farm,65
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.2117038771616,-32.200082558992634,13.038540599244367,farm,4
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2559025779721,-32.130549597947265,105.6158934370749,farm,19
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3699739538011,-32.267953058440526,150.3644578742948,farm,41
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.96712948642238,-31.610709414914595,69.54743404040497,farm,13
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.39150681912912,-31.92722914018504,407.49926496476303,farm,87
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5988493180123,-31.840453033553615,54.53435137242015,farm,9
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.32493981060642,-32.49958459000189,187.10715291372784,farm,34
145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.38083580556952,-31.622579240871538,91.3349599011298,farm,18
146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.27214733134304,-32.07019559745498,283.5648811560715,farm,56
147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.33471648142876,-31.714680961241672,56.92076617032617,farm,12
148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5347750317514,-32.369618101862756,172.24847426354205,farm,37
149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.11414931643014,-32.48284128809151,469.7316159134239,farm,94
150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.35341040143766,-31.636818260112022,109.75597263780766,farm,22
151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.99775103675313,-31.877575857257426,90.81880574137276,farm,20
152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.38983686866902,-32.02432190487858,261.5638202765111,farm,46
153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.56768144275284,-31.807434286684913,35.43572125573414,farm,6
154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3314701693086,-31.610275479348918,72.40597950595124,farm,12
155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.56739787649468,-32.246069589680246,41.30100135367493,farm,7
156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.444767552928,-31.772124473271653,35.5380674637684,farm,6
157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.97048849403814,-32.153786251497124,46.96976657000644,farm,8
158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0330680007846,-32.131724547297765,135.30303437448313,farm,35
159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.25108074121286,-32.27125047327857,9.32262059274741,farm,5
160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.64430955786082,-32.51444864812309,332.3339465418427,saleyard,76
161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1779011562116,-31.763769953096777,747.5366373430813,farm,135
162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.73297637376174,-31.64482259348467,114.87164469857414,farm,20
163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.25437834721743,-32.207083872209566,202.04825949138967,farm,37
164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.49728669828676,-32.252759453107174,30.44823682362956,farm,6
165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.30700591529234,-31.737742770853465,44.447491203867905,farm,8
166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.26142484691195,-32.201549291062555,15.414801512777899,farm,9
167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.39136463091205,-32.188302327751174,1299.5165257117462,farm,259
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.31016095390683,-31.751220153031475,35.47753817733897,farm,8
169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.90758209051148,-32.52634931091961,336.9330123267641,farm,72
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.331168959722,-32.281030418614364,9.93116230202835,farm,6
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.28648294409032,-31.732686650198463,161.22288804916616,farm,34
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.59021246396688,-31.677347962513323,62.334925470052696,trader,35
173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.34217600230764,-31.706755490141145,102.14922588991035,farm,18
174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1756982422122,-32.21118954766909,8.394245473610017,farm,4
175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.9113550473009,-32.16294439966087,973.8711398111382,farm,175
176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.90735572902264,-31.81422210322171,6.5600642461378875,farm,5
177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1425619116427,-32.022254401794214,204.38395473300682,farm,36
178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.15076727771884,-32.215675183090454,125.11680053889253,farm,25
179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3108921308171,-32.23712051782553,41.229199421025044,farm,8
180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.50303790555415,-31.837574208862826,40.22779649095676,farm,8
181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.30363109118852,-32.15382260483298,124.7947279684276,farm,25
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.07764253099577,-32.13371263983457,28.302648155798227,farm,5
183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.27127524921133,-32.35601700448834,367.2447091843834,farm,73
184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4472923009402,-32.28397462826477,70.65055483321028,farm,13
185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.60443552054397,-31.80899231066584,57.756406341874715,farm,11
186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.40403004748572,-31.633204487856943,29.81216684251681,trader,30
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.43583109516976,-32.210970899601826,58.43093927352608,farm,18
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2570566378189,-32.30489552050013,224.64391152288138,feedlot,128
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.29702576633375,-32.181725261790724,18.63306756031786,farm,4
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3338448101819,-32.59742364359657,16.814494644665974,farm,5
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4075038953157,-31.945825642521257,119.69557692931842,farm,21
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.38256068150264,-32.20529549723352,285.63514005694896,farm,57
193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.58738443249536,-32.12839542618134,50.566443435846104,farm,10
194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.89763741773035,-31.82394409766182,159.09264805018236,farm,31
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.58446549188528,-31.807434286684913,66.7723449959426,farm,11
196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.58278207023017,-31.610530452297617,58.32351051031028,farm,13
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.21181820120938,-31.673580141427635,164.99099549324737,farm,32
198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.62842814133842,-32.152760206741554,115.5324135646415,farm,20
199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.30451828493278,-31.786247941097695,24.013027066475182,farm,4
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.6868958364606,-31.64803665852463,35.14370227881885,farm,6
201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.41606490284758,-32.30230957614211,41.76933899498999,farm,8
202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.85910515545194,-31.869430392187425,684.2471626296806,farm,113
203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.20409054500234,-32.15683179413684,1151.589718046556,farm,230
204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.35563763829077,-31.679536312089006,198.97512530641816,farm,39
205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.57734908497616,-31.62607677803443,1.8674771265660282,farm,6
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.31535907841734,-31.789784587963915,237.11845090199012,farm,47
207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.05658471687747,-31.82049396428365,754.653544904322,farm,150
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.26287583535716,-32.60572493925117,43.515179736835314,farm,8
209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.42576781649672,-32.26872105016885,86.14012386313459,farm,15
210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.49175900608572,-31.614457389769367,82.10666649095614,farm,16
211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2617969583704,-31.629566058113994,25.307245229416566,farm,4
212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.26820584267264,-32.28134310079354,47.52163132750613,farm,9
